generating_model,replicate,sample_kind,stage,run,fitted_model,seed
M3,146,nominal,simulate,B,,2523072835
M3,146,nominal,fit,A,choice_only,1395622312
M3,146,nominal,fit,A,M1,3463596019
M3,146,nominal,fit,A,M2,2345357767
M3,146,nominal,fit,A,M3,514299905
M3,147,nominal,simulate,A,,3636715530
M3,147,nominal,simulate,B,,2555629243
M3,147,nominal,fit,A,choice_only,3374116837
M3,147,nominal,fit,A,M1,671525821
M3,147,nominal,fit,A,M2,4287924121
M3,147,nominal,fit,A,M3,1942842076
M3,148,nominal,simulate,A,,3053371845
M3,148,nominal,simulate,B,,1602209259
M3,148,nominal,fit,A,choice_only,46033985
M3,148,nominal,fit,A,M1,1739350903
M3,148,nominal,fit,A,M2,3727415426
M3,148,nominal,fit,A,M3,3461922855
M3,149,nominal,simulate,A,,1281898618
M3,149,nominal,simulate,B,,1237891691
M3,149,nominal,fit,A,choice_only,2326164595
M3,149,nominal,fit,A,M1,444247011
M3,149,nominal,fit,A,M2,1084127948
M3,149,nominal,fit,A,M3,3214602528
M3,150,nominal,simulate,A,,2731072325
M3,150,nominal,simulate,B,,2047574372
M3,150,nominal,fit,A,choice_only,2947330907
M3,150,nominal,fit,A,M1,2069127396
M3,150,nominal,fit,A,M2,2366322306
M3,150,nominal,fit,A,M3,1250129558
M3,151,nominal,simulate,A,,2657539455
M3,151,nominal,simulate,B,,2825340681
M3,151,nominal,fit,A,choice_only,2837977041
M3,151,nominal,fit,A,M1,4174459700
M3,151,nominal,fit,A,M2,3504614802
M3,151,nominal,fit,A,M3,3249498202
M3,152,nominal,simulate,A,,1141926561
M3,152,nominal,simulate,B,,3812986608
M3,152,nominal,fit,A,choice_only,2037712930
M3,152,nominal,fit,A,M1,2323375145
M3,152,nominal,fit,A,M2,2573403040
M3,152,nominal,fit,A,M3,3216942157
M3,153,nominal,simulate,A,,3309535169
M3,153,nominal,simulate,B,,4181428842
M3,153,nominal,fit,A,choice_only,1873272115
M3,153,nominal,fit,A,M1,964665863
M3,153,nominal,fit,A,M2,1828107074
M3,153,nominal,fit,A,M3,1128058494
M3,154,nominal,simulate,A,,2073343862
M3,154,nominal,simulate,B,,1680699860
M3,154,nominal,fit,A,choice_only,3756950326
M3,154,nominal,fit,A,M1,3762353449
M3,154,nominal,fit,A,M2,3629611659
M3,154,nominal,fit,A,M3,2823839870
M3,155,nominal,simulate,A,,2076603791
M3,155,nominal,simulate,B,,2543581305
M3,155,nominal,fit,A,choice_only,2276845477
M3,155,nominal,fit,A,M1,725976518
M3,155,nominal,fit,A,M2,919462122
M3,155,nominal,fit,A,M3,590058756
M3,156,nominal,simulate,A,,1662382782
M3,156,nominal,simulate,B,,4155108195
M3,156,nominal,fit,A,choice_only,2433289341
M3,156,nominal,fit,A,M1,3069549090
M3,156,nominal,fit,A,M2,121812353
M3,156,nominal,fit,A,M3,2430502771
M3,157,nominal,simulate,A,,172400508
M3,157,nominal,simulate,B,,2609444612
M3,157,nominal,fit,A,choice_only,3747989581
M3,157,nominal,fit,A,M1,4221340416
M3,157,nominal,fit,A,M2,802445497
M3,157,nominal,fit,A,M3,1581438136
M3,158,nominal,simulate,A,,260901034
M3,158,nominal,simulate,B,,207951805
M3,158,nominal,fit,A,choice_only,3182549272
M3,158,nominal,fit,A,M1,1920129105
M3,158,nominal,fit,A,M2,4203197337
M3,158,nominal,fit,A,M3,1522132700
M3,159,nominal,simulate,A,,928832456
M3,159,nominal,simulate,B,,706086181
M3,159,nominal,fit,A,choice_only,973125887
M3,159,nominal,fit,A,M1,30760
M3,159,nominal,fit,A,M2,2697801181
M3,159,nominal,fit,A,M3,3217836473
M3,160,nominal,simulate,A,,585958260
M3,160,nominal,simulate,B,,607334093
M3,160,nominal,fit,A,choice_only,4240318792
M3,160,nominal,fit,A,M1,2068150454
M3,160,nominal,fit,A,M2,3149285401
M3,160,nominal,fit,A,M3,1055597298
M3,161,nominal,simulate,A,,4061713297
M3,161,nominal,simulate,B,,2194248160
M3,161,nominal,fit,A,choice_only,2254230311
M3,161,nominal,fit,A,M1,1188787244
M3,161,nominal,fit,A,M2,247715884
M3,161,nominal,fit,A,M3,4057932817
M3,162,nominal,simulate,A,,4080206179
M3,162,nominal,simulate,B,,2194386151
M3,162,nominal,fit,A,choice_only,1776738892
M3,162,nominal,fit,A,M1,357923374
M3,162,nominal,fit,A,M2,1860750785
M3,162,nominal,fit,A,M3,1724990272
M3,163,nominal,simulate,A,,2055293886
M3,163,nominal,simulate,B,,3367923979
M3,163,nominal,fit,A,choice_only,1161420245
M3,163,nominal,fit,A,M1,2708367882
M3,163,nominal,fit,A,M2,526633442
M3,163,nominal,fit,A,M3,1235528364
M3,164,nominal,simulate,A,,3976314717
M3,164,nominal,simulate,B,,3169643298
M3,164,nominal,fit,A,choice_only,2164673339
M3,164,nominal,fit,A,M1,1944448321
M3,164,nominal,fit,A,M2,3575253365
M3,164,nominal,fit,A,M3,4041857231
M3,165,nominal,simulate,A,,3556087454
M3,165,nominal,simulate,B,,972119875
M3,165,nominal,fit,A,choice_only,4037123116
M3,165,nominal,fit,A,M1,3839903111
M3,165,nominal,fit,A,M2,4277631909
M3,165,nominal,fit,A,M3,2719717201
M3,166,nominal,simulate,A,,2825573659
M3,166,nominal,simulate,B,,1347426739
M3,166,nominal,fit,A,choice_only,4209625281
M3,166,nominal,fit,A,M1,3645890227
M3,166,nominal,fit,A,M2,2363026536
M3,166,nominal,fit,A,M3,1829810933
M3,167,nominal,simulate,A,,1685255986
M3,167,nominal,simulate,B,,3986932454
M3,167,nominal,fit,A,choice_only,3338475944
M3,167,nominal,fit,A,M1,3074051202
M3,167,nominal,fit,A,M2,2939355769
M3,167,nominal,fit,A,M3,3865432003
M3,168,nominal,simulate,A,,489054053
M3,168,nominal,simulate,B,,4109316571
M3,168,nominal,fit,A,choice_only,3693913256
M3,168,nominal,fit,A,M1,593395961
M3,168,nominal,fit,A,M2,3203593715
M3,168,nominal,fit,A,M3,1476510535
M3,169,nominal,simulate,A,,2418644025
M3,169,nominal,simulate,B,,1460214999
M3,169,nominal,fit,A,choice_only,2051599954
M3,169,nominal,fit,A,M1,3102532732
M3,169,nominal,fit,A,M2,1599521107
M3,169,nominal,fit,A,M3,3369654487
M3,170,nominal,simulate,A,,2033282103
M3,170,nominal,simulate,B,,1870158053
M3,170,nominal,fit,A,choice_only,2981963431
M3,170,nominal,fit,A,M1,3485850829
M3,170,nominal,fit,A,M2,2557794120
M3,170,nominal,fit,A,M3,3748832010
M3,171,nominal,simulate,A,,4526757
M3,171,nominal,simulate,B,,3431664892
M3,171,nominal,fit,A,choice_only,764477360
M3,171,nominal,fit,A,M1,3612640933
M3,171,nominal,fit,A,M2,3730401169
M3,171,nominal,fit,A,M3,841360173
M3,172,nominal,simulate,A,,137546276
M3,172,nominal,simulate,B,,963536147
M3,172,nominal,fit,A,choice_only,1647105808
M3,172,nominal,fit,A,M1,3764777836
M3,172,nominal,fit,A,M2,3087731595
M3,172,nominal,fit,A,M3,645096662
M3,173,nominal,simulate,A,,1715104578
M3,173,nominal,simulate,B,,582727531
M3,173,nominal,fit,A,choice_only,915979172
M3,173,nominal,fit,A,M1,2467831142
M3,173,nominal,fit,A,M2,2138977335
M3,173,nominal,fit,A,M3,1823869055
M3,174,nominal,simulate,A,,4054627910
M3,174,nominal,simulate,B,,918295962
M3,174,nominal,fit,A,choice_only,1655390578
M3,174,nominal,fit,A,M1,2740483744
M3,174,nominal,fit,A,M2,3845647318
M3,174,nominal,fit,A,M3,3044540602
M3,175,nominal,simulate,A,,1076741530
M3,175,nominal,simulate,B,,1011068321
M3,175,nominal,fit,A,choice_only,945220643
M3,175,nominal,fit,A,M1,3898909620
M3,175,nominal,fit,A,M2,3201958357
M3,175,nominal,fit,A,M3,3576296144
M3,176,nominal,simulate,A,,211000208
M3,176,nominal,simulate,B,,4081069325
M3,176,nominal,fit,A,choice_only,2638962553
M3,176,nominal,fit,A,M1,150335966
M3,176,nominal,fit,A,M2,4133165228
M3,176,nominal,fit,A,M3,2703579698
M3,177,nominal,simulate,A,,3113650965
M3,177,nominal,simulate,B,,2853127471
M3,177,nominal,fit,A,choice_only,156333222
M3,177,nominal,fit,A,M1,1662321039
M3,177,nominal,fit,A,M2,1339773378
M3,177,nominal,fit,A,M3,1410762574
M3,178,nominal,simulate,A,,944110400
M3,178,nominal,simulate,B,,3989349342
M3,178,nominal,fit,A,choice_only,3740852832
M3,178,nominal,fit,A,M1,3801983369
M3,178,nominal,fit,A,M2,1432146974
M3,178,nominal,fit,A,M3,337149290
M3,179,nominal,simulate,A,,276113557
M3,179,nominal,simulate,B,,2552266344
M3,179,nominal,fit,A,choice_only,1148713135
M3,179,nominal,fit,A,M1,193445661
M3,179,nominal,fit,A,M2,2803214512
M3,179,nominal,fit,A,M3,2734251008
M3,180,nominal,simulate,A,,723977056
M3,180,nominal,simulate,B,,1153938161
M3,180,nominal,fit,A,choice_only,2932618839
M3,180,nominal,fit,A,M1,1011294995
M3,180,nominal,fit,A,M2,1099941185
M3,180,nominal,fit,A,M3,3612187988
M3,181,nominal,simulate,A,,1793690567
M3,181,nominal,simulate,B,,1645360141
M3,181,nominal,fit,A,choice_only,2293109278
M3,181,nominal,fit,A,M1,379341999
M3,181,nominal,fit,A,M2,622058950
M3,181,nominal,fit,A,M3,535300339
M3,182,nominal,simulate,A,,391784266
M3,182,nominal,simulate,B,,369990414
M3,182,nominal,fit,A,choice_only,4136806608
M3,182,nominal,fit,A,M1,2855508767
M3,182,nominal,fit,A,M2,386752258
M3,182,nominal,fit,A,M3,851469429
M3,183,nominal,simulate,A,,887547897
M3,183,nominal,simulate,B,,3629216682
M3,183,nominal,fit,A,choice_only,973385992
M3,183,nominal,fit,A,M1,4190655926
M3,183,nominal,fit,A,M2,3136916053
M3,183,nominal,fit,A,M3,3969106812
M3,184,nominal,simulate,A,,2952804175
M3,184,nominal,simulate,B,,2272397963
M3,184,nominal,fit,A,choice_only,320545103
M3,184,nominal,fit,A,M1,1671115471
M3,184,nominal,fit,A,M2,2420605241
M3,184,nominal,fit,A,M3,3847378738
M3,185,nominal,simulate,A,,2894544491
M3,185,nominal,simulate,B,,805773997
M3,185,nominal,fit,A,choice_only,999252744
M3,185,nominal,fit,A,M1,3946965143
M3,185,nominal,fit,A,M2,3984927305
M3,185,nominal,fit,A,M3,1617822414
M3,186,nominal,simulate,A,,1033423880
M3,186,nominal,simulate,B,,2437795466
M3,186,nominal,fit,A,choice_only,2499241611
M3,186,nominal,fit,A,M1,3049120454
M3,186,nominal,fit,A,M2,3195500276
M3,186,nominal,fit,A,M3,2740476425
M3,187,nominal,simulate,A,,598997623
M3,187,nominal,simulate,B,,2053476737
M3,187,nominal,fit,A,choice_only,906700394
M3,187,nominal,fit,A,M1,3549069233
M3,187,nominal,fit,A,M2,2002185642
M3,187,nominal,fit,A,M3,2815867349
M3,188,nominal,simulate,A,,9103107
M3,188,nominal,simulate,B,,282122615
M3,188,nominal,fit,A,choice_only,1702385616
M3,188,nominal,fit,A,M1,3345544002
M3,188,nominal,fit,A,M2,3401693195
M3,188,nominal,fit,A,M3,3357254768
M3,189,nominal,simulate,A,,562677056
M3,189,nominal,simulate,B,,3112385611
M3,189,nominal,fit,A,choice_only,2818932211
M3,189,nominal,fit,A,M1,3413632491
M3,189,nominal,fit,A,M2,3033922295
M3,189,nominal,fit,A,M3,1948505522
M3,190,nominal,simulate,A,,1529752221
M3,190,nominal,simulate,B,,1031987280
M3,190,nominal,fit,A,choice_only,3954360713
M3,190,nominal,fit,A,M1,73797920
M3,190,nominal,fit,A,M2,3405558958
M3,190,nominal,fit,A,M3,2012444754
M3,191,nominal,simulate,A,,264235865
M3,191,nominal,simulate,B,,4288369354
M3,191,nominal,fit,A,choice_only,2802452850
M3,191,nominal,fit,A,M1,854103424
M3,191,nominal,fit,A,M2,55245713
M3,191,nominal,fit,A,M3,2982224848
M3,192,nominal,simulate,A,,1661295208
M3,192,nominal,simulate,B,,1794562136
M3,192,nominal,fit,A,choice_only,4207814416
M3,192,nominal,fit,A,M1,3685484362
M3,192,nominal,fit,A,M2,3351314151
M3,192,nominal,fit,A,M3,1168275930
M3,193,nominal,simulate,A,,2836856473
M3,193,nominal,simulate,B,,4068420454
M3,193,nominal,fit,A,choice_only,24776083
M3,193,nominal,fit,A,M1,4089035150
M3,193,nominal,fit,A,M2,1036038693
M3,193,nominal,fit,A,M3,1287023243
M3,194,nominal,simulate,A,,1330376561
M3,194,nominal,simulate,B,,4074639095
M3,194,nominal,fit,A,choice_only,239608373
M3,194,nominal,fit,A,M1,4196265920
M3,194,nominal,fit,A,M2,3630147182
M3,194,nominal,fit,A,M3,2573536542
M3,195,nominal,simulate,A,,2087802857
M3,195,nominal,simulate,B,,3539076999
M3,195,nominal,fit,A,choice_only,3805599892
M3,195,nominal,fit,A,M1,2536762435
M3,195,nominal,fit,A,M2,3401648130
M3,195,nominal,fit,A,M3,3528834633
M3,196,nominal,simulate,A,,4154301501
M3,196,nominal,simulate,B,,1990236446
M3,196,nominal,fit,A,choice_only,1059699076
M3,196,nominal,fit,A,M1,636093419
M3,196,nominal,fit,A,M2,984837671
M3,196,nominal,fit,A,M3,1217349355
M3,197,nominal,simulate,A,,2905915137
M3,197,nominal,simulate,B,,2889630738
M3,197,nominal,fit,A,choice_only,4144251672
M3,197,nominal,fit,A,M1,3505414434
M3,197,nominal,fit,A,M2,3423305369
M3,197,nominal,fit,A,M3,3362383017
M3,198,nominal,simulate,A,,3307867390
M3,198,nominal,simulate,B,,3424162597
M3,198,nominal,fit,A,choice_only,1431401834
M3,198,nominal,fit,A,M1,1485729395
M3,198,nominal,fit,A,M2,977888398
M3,198,nominal,fit,A,M3,292348188
M3,199,nominal,simulate,A,,2594874698
M3,199,nominal,simulate,B,,3724971115
M3,199,nominal,fit,A,choice_only,3087017214
M3,199,nominal,fit,A,M1,2723198981
M3,199,nominal,fit,A,M2,2291095621
M3,199,nominal,fit,A,M3,2321595074
M3,0,stress,simulate,A,,289067437
M3,0,stress,simulate,B,,1131842941
M3,0,stress,fit,A,choice_only,3081155954
M3,0,stress,fit,A,M1,2481057948
M3,0,stress,fit,A,M2,1239025549
M3,0,stress,fit,A,M3,3610764657
M3,1,stress,simulate,A,,1739075645
M3,1,stress,simulate,B,,3992222171
M3,1,stress,fit,A,choice_only,783697228
M3,1,stress,fit,A,M1,4099759312
M3,1,stress,fit,A,M2,1286911281
M3,1,stress,fit,A,M3,1783678420
M3,2,stress,simulate,A,,1459955450
M3,2,stress,simulate,B,,1836729360
M3,2,stress,fit,A,choice_only,3922912367
M3,2,stress,fit,A,M1,3287578150
M3,2,stress,fit,A,M2,3125528589
M3,2,stress,fit,A,M3,3184742552
M3,3,stress,simulate,A,,512445653
M3,3,stress,simulate,B,,3457014163
M3,3,stress,fit,A,choice_only,3876282793
M3,3,stress,fit,A,M1,945092750
M3,3,stress,fit,A,M2,3285402554
M3,3,stress,fit,A,M3,1636459997
M3,4,stress,simulate,A,,3981402885
M3,4,stress,simulate,B,,1493237682
M3,4,stress,fit,A,choice_only,1132798431
M3,4,stress,fit,A,M1,2173856213
M3,4,stress,fit,A,M2,440483410
M3,4,stress,fit,A,M3,1451339405
M3,5,stress,simulate,A,,2220470995
M3,5,stress,simulate,B,,421675381
M3,5,stress,fit,A,choice_only,3858929504
M3,5,stress,fit,A,M1,1978959147
M3,5,stress,fit,A,M2,3218819233
M3,5,stress,fit,A,M3,565511538
M3,6,stress,simulate,A,,2315631406
M3,6,stress,simulate,B,,1111307695
M3,6,stress,fit,A,choice_only,1443851710
M3,6,stress,fit,A,M1,2671374122
M3,6,stress,fit,A,M2,479215230
M3,6,stress,fit,A,M3,4038510987
M3,7,stress,simulate,A,,2020843354
M3,7,stress,simulate,B,,2380894280
M3,7,stress,fit,A,choice_only,4123446065
M3,7,stress,fit,A,M1,3601078038
M3,7,stress,fit,A,M2,663256336
M3,7,stress,fit,A,M3,2055117615
M3,8,stress,simulate,A,,4138878656
M3,8,stress,simulate,B,,2847615415
M3,8,stress,fit,A,choice_only,4165936738
M3,8,stress,fit,A,M1,1394154659
M3,8,stress,fit,A,M2,2069505385
M3,8,stress,fit,A,M3,1505742555
M3,9,stress,simulate,A,,821370861
M3,9,stress,simulate,B,,1088616078
M3,9,stress,fit,A,choice_only,3925187337
M3,9,stress,fit,A,M1,856355258
M3,9,stress,fit,A,M2,147410589
M3,9,stress,fit,A,M3,546994076
M3,10,stress,simulate,A,,2822657368
M3,10,stress,simulate,B,,49876673
M3,10,stress,fit,A,choice_only,296462937
M3,10,stress,fit,A,M1,1793344274
M3,10,stress,fit,A,M2,4089691174
M3,10,stress,fit,A,M3,3085295820
M3,11,stress,simulate,A,,821752342
M3,11,stress,simulate,B,,43437017
M3,11,stress,fit,A,choice_only,3600382765
M3,11,stress,fit,A,M1,873823036
M3,11,stress,fit,A,M2,3202865355
M3,11,stress,fit,A,M3,2816816144
M3,12,stress,simulate,A,,545476013
M3,12,stress,simulate,B,,3930134265
M3,12,stress,fit,A,choice_only,421090999
M3,12,stress,fit,A,M1,4022557322
M3,12,stress,fit,A,M2,704571219
M3,12,stress,fit,A,M3,3519593927
M3,13,stress,simulate,A,,97158666
M3,13,stress,simulate,B,,885978241
M3,13,stress,fit,A,choice_only,3576186965
M3,13,stress,fit,A,M1,2556459347
M3,13,stress,fit,A,M2,1807245545
M3,13,stress,fit,A,M3,1435724815
M3,14,stress,simulate,A,,555901992
M3,14,stress,simulate,B,,284119233
M3,14,stress,fit,A,choice_only,759875222
M3,14,stress,fit,A,M1,1376198422
M3,14,stress,fit,A,M2,1283324845
M3,14,stress,fit,A,M3,1652004475
M3,15,stress,simulate,A,,79240948
M3,15,stress,simulate,B,,2839040785
M3,15,stress,fit,A,choice_only,2222944110
M3,15,stress,fit,A,M1,2094059223
M3,15,stress,fit,A,M2,4051033799
M3,15,stress,fit,A,M3,1957520800
M3,16,stress,simulate,A,,244735093
M3,16,stress,simulate,B,,1842238031
M3,16,stress,fit,A,choice_only,1676479791
M3,16,stress,fit,A,M1,3773497926
M3,16,stress,fit,A,M2,2350612670
M3,16,stress,fit,A,M3,3967703001
M3,17,stress,simulate,A,,2851918327
M3,17,stress,simulate,B,,2029738296
M3,17,stress,fit,A,choice_only,1204583623
M3,17,stress,fit,A,M1,1908204367
M3,17,stress,fit,A,M2,3983416764
M3,17,stress,fit,A,M3,2406611874
M3,18,stress,simulate,A,,3118912809
M3,18,stress,simulate,B,,3314387535
M3,18,stress,fit,A,choice_only,146218569
M3,18,stress,fit,A,M1,1461811808
M3,18,stress,fit,A,M2,4276435459
M3,18,stress,fit,A,M3,3707028170
M3,19,stress,simulate,A,,1581202372
M3,19,stress,simulate,B,,2309717259
M3,19,stress,fit,A,choice_only,2136253122
M3,19,stress,fit,A,M1,429102321
M3,19,stress,fit,A,M2,977441379
M3,19,stress,fit,A,M3,2748353596
M3,20,stress,simulate,A,,691334387
M3,20,stress,simulate,B,,3018807498
M3,20,stress,fit,A,choice_only,3636967686
M3,20,stress,fit,A,M1,4062557661
M3,20,stress,fit,A,M2,1889995862
M3,20,stress,fit,A,M3,406187614
M3,21,stress,simulate,A,,584394287
M3,21,stress,simulate,B,,3784166646
M3,21,stress,fit,A,choice_only,305463249
M3,21,stress,fit,A,M1,37939928
M3,21,stress,fit,A,M2,3437873916
M3,21,stress,fit,A,M3,1277972996
M3,22,stress,simulate,A,,2790745474
M3,22,stress,simulate,B,,228678301
M3,22,stress,fit,A,choice_only,3729225108
M3,22,stress,fit,A,M1,2958835942
M3,22,stress,fit,A,M2,3865557532
M3,22,stress,fit,A,M3,29053870
M3,23,stress,simulate,A,,3800521916
M3,23,stress,simulate,B,,1855096357
M3,23,stress,fit,A,choice_only,3280856873
M3,23,stress,fit,A,M1,2054652496
M3,23,stress,fit,A,M2,3239506960
M3,23,stress,fit,A,M3,3663367169
M3,24,stress,simulate,A,,1619816752
M3,24,stress,simulate,B,,3234231144
M3,24,stress,fit,A,choice_only,243410171
M3,24,stress,fit,A,M1,1866250376
M3,24,stress,fit,A,M2,2517206933
M3,24,stress,fit,A,M3,1864609723
M3,25,stress,simulate,A,,841768605
M3,25,stress,simulate,B,,412119744
M3,25,stress,fit,A,choice_only,4271510146
M3,25,stress,fit,A,M1,769674576
M3,25,stress,fit,A,M2,2552997092
M3,25,stress,fit,A,M3,2339608084
M3,26,stress,simulate,A,,891607382
M3,26,stress,simulate,B,,2575555063
M3,26,stress,fit,A,choice_only,3117639077
M3,26,stress,fit,A,M1,3376449488
M3,26,stress,fit,A,M2,3986359617
M3,26,stress,fit,A,M3,446428086
M3,27,stress,simulate,A,,772276755
M3,27,stress,simulate,B,,612257007
M3,27,stress,fit,A,choice_only,203872287
M3,27,stress,fit,A,M1,225415604
M3,27,stress,fit,A,M2,3663496358
M3,27,stress,fit,A,M3,2231650228
M3,28,stress,simulate,A,,2423563802
M3,28,stress,simulate,B,,1835105
M3,28,stress,fit,A,choice_only,3850631872
M3,28,stress,fit,A,M1,4107375541
M3,28,stress,fit,A,M2,2557786994
M3,28,stress,fit,A,M3,3868002405
M3,29,stress,simulate,A,,3785733166
M3,29,stress,simulate,B,,1123114063
M3,29,stress,fit,A,choice_only,800515887
M3,29,stress,fit,A,M1,2399201931
M3,29,stress,fit,A,M2,3661994951
M3,29,stress,fit,A,M3,746254705
M3,30,stress,simulate,A,,1889819329
M3,30,stress,simulate,B,,616877812
M3,30,stress,fit,A,choice_only,280554402
M3,30,stress,fit,A,M1,3670020344
M3,30,stress,fit,A,M2,2654069050
M3,30,stress,fit,A,M3,2101454490
M3,31,stress,simulate,A,,1472597355
M3,31,stress,simulate,B,,1601794028
M3,31,stress,fit,A,choice_only,2322482928
M3,31,stress,fit,A,M1,1231629954
M3,31,stress,fit,A,M2,1282377062
M3,31,stress,fit,A,M3,3715707359
M3,32,stress,simulate,A,,322381538
M3,32,stress,simulate,B,,124861973
M3,32,stress,fit,A,choice_only,261229626
M3,32,stress,fit,A,M1,2768897132
M3,32,stress,fit,A,M2,430688252
M3,32,stress,fit,A,M3,2926298849
M3,33,stress,simulate,A,,35163030
M3,33,stress,simulate,B,,2310667980
M3,33,stress,fit,A,choice_only,1704993265
M3,33,stress,fit,A,M1,411272583
M3,33,stress,fit,A,M2,4277338563
M3,33,stress,fit,A,M3,3070808582
M3,34,stress,simulate,A,,715567533
M3,34,stress,simulate,B,,3730047210
M3,34,stress,fit,A,choice_only,710462401
M3,34,stress,fit,A,M1,1973578520
M3,34,stress,fit,A,M2,1720640808
M3,34,stress,fit,A,M3,4047358210
M3,35,stress,simulate,A,,2452410962
M3,35,stress,simulate,B,,1156414876
M3,35,stress,fit,A,choice_only,2934821712
M3,35,stress,fit,A,M1,3216411450
M3,35,stress,fit,A,M2,3882485242
M3,35,stress,fit,A,M3,2810131682
M3,36,stress,simulate,A,,2977630410
M3,36,stress,simulate,B,,3820566100
M3,36,stress,fit,A,choice_only,131941391
M3,36,stress,fit,A,M1,342482775
M3,36,stress,fit,A,M2,1157520857
M3,36,stress,fit,A,M3,287514811
M3,37,stress,simulate,A,,2921311470
M3,37,stress,simulate,B,,251218488
M3,37,stress,fit,A,choice_only,557361929
M3,37,stress,fit,A,M1,2973657397
M3,37,stress,fit,A,M2,2259012873
M3,37,stress,fit,A,M3,2977479938
M3,38,stress,simulate,A,,3074064358
M3,38,stress,simulate,B,,3083072172
M3,38,stress,fit,A,choice_only,3739772820
M3,38,stress,fit,A,M1,90949694
M3,38,stress,fit,A,M2,2841045494
M3,38,stress,fit,A,M3,1394338465
M3,39,stress,simulate,A,,1867171298
M3,39,stress,simulate,B,,1365183354
M3,39,stress,fit,A,choice_only,3317708800
M3,39,stress,fit,A,M1,2229607621
M3,39,stress,fit,A,M2,2221369227
M3,39,stress,fit,A,M3,809685254
M3,40,stress,simulate,A,,1962675200
M3,40,stress,simulate,B,,2441627520
M3,40,stress,fit,A,choice_only,3628526301
M3,40,stress,fit,A,M1,980659233
M3,40,stress,fit,A,M2,2867303460
M3,40,stress,fit,A,M3,2743450794
M3,41,stress,simulate,A,,1699916799
M3,41,stress,simulate,B,,155293715
M3,41,stress,fit,A,choice_only,3146563578
M3,41,stress,fit,A,M1,2817842745
M3,41,stress,fit,A,M2,67914417
M3,41,stress,fit,A,M3,247614754
M3,42,stress,simulate,A,,3589035244
M3,42,stress,simulate,B,,3075597523
M3,42,stress,fit,A,choice_only,1329259479
M3,42,stress,fit,A,M1,1454268153
M3,42,stress,fit,A,M2,12710113
M3,42,stress,fit,A,M3,1077582234
M3,43,stress,simulate,A,,3347106012
M3,43,stress,simulate,B,,318383178
M3,43,stress,fit,A,choice_only,3790011133
M3,43,stress,fit,A,M1,4108913451
M3,43,stress,fit,A,M2,2552183286
M3,43,stress,fit,A,M3,746412753
M3,44,stress,simulate,A,,396597773
M3,44,stress,simulate,B,,2317069354
M3,44,stress,fit,A,choice_only,3371716293
M3,44,stress,fit,A,M1,1154070624
M3,44,stress,fit,A,M2,3658985481
M3,44,stress,fit,A,M3,3232633109
M3,45,stress,simulate,A,,1868174013
M3,45,stress,simulate,B,,4250125589
M3,45,stress,fit,A,choice_only,2739590520
M3,45,stress,fit,A,M1,2836023002
M3,45,stress,fit,A,M2,889045454
M3,45,stress,fit,A,M3,3304789557
M3,46,stress,simulate,A,,2775210111
M3,46,stress,simulate,B,,182675978
M3,46,stress,fit,A,choice_only,1227678453
M3,46,stress,fit,A,M1,1659847253
M3,46,stress,fit,A,M2,2115123953
M3,46,stress,fit,A,M3,91918580
M3,47,stress,simulate,A,,3794745355
M3,47,stress,simulate,B,,1031289719
M3,47,stress,fit,A,choice_only,2014156263
M3,47,stress,fit,A,M1,4189980355
M3,47,stress,fit,A,M2,516357833
M3,47,stress,fit,A,M3,3082520081
M3,48,stress,simulate,A,,2709231509
M3,48,stress,simulate,B,,3655821947
M3,48,stress,fit,A,choice_only,3691772604
M3,48,stress,fit,A,M1,1142972976
M3,48,stress,fit,A,M2,1886603311
M3,48,stress,fit,A,M3,3876457932
M3,49,stress,simulate,A,,3292709709
M3,49,stress,simulate,B,,2521626683
M3,49,stress,fit,A,choice_only,4050287323
M3,49,stress,fit,A,M1,370658470
M3,49,stress,fit,A,M2,1201096570
M3,49,stress,fit,A,M3,1352341352
